id,stdorToU,datetime,Ppower,Qpower
MAC004016,Std,2012-08-08 03:30:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-08 04:00:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-08 04:30:00.0000000,0.1,0.0001
MAC004016,Std,2012-08-08 05:00:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-08 05:30:00.0000000,0.094,9.4e-05
MAC004016,Std,2012-08-08 06:00:00.0000000,0.093,9.3e-05
MAC004016,Std,2012-08-08 06:30:00.0000000,0.089,8.9e-05
MAC004016,Std,2012-08-08 07:00:00.0000000,0.103,0.000103
MAC004016,Std,2012-08-08 07:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-08 08:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-08 08:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-08 09:00:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-08 09:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-08 10:00:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-08 10:30:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-08 11:00:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-08 11:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-08 12:00:00.0000000,0.186,0.000186
MAC004016,Std,2012-08-08 12:30:00.0000000,0.185,0.000185
MAC004016,Std,2012-08-08 13:00:00.0000000,0.217,0.000217
MAC004016,Std,2012-08-08 13:30:00.0000000,0.176,0.000176
MAC004016,Std,2012-08-08 14:00:00.0000000,0.168,0.000168
MAC004016,Std,2012-08-08 14:30:00.0000000,0.163,0.000163
MAC004016,Std,2012-08-08 15:00:00.0000000,0.166,0.000166
MAC004016,Std,2012-08-08 15:30:00.0000000,0.165,0.000165
MAC004016,Std,2012-08-08 16:00:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-08 16:30:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-08 17:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-08 17:30:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-08 18:00:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-08 18:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-08 19:00:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-08 19:30:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-08 20:00:00.0000000,0.212,0.000212
MAC004016,Std,2012-08-08 20:30:00.0000000,0.149,0.000149
MAC004016,Std,2012-08-08 21:00:00.0000000,0.15,0.00015
MAC004016,Std,2012-08-08 21:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-08 22:00:00.0000000,0.14,0.00014
MAC004016,Std,2012-08-08 22:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-08 23:00:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-08 23:30:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-09 00:00:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-09 00:30:00.0000000,0.084,8.400000000000001e-05
MAC004016,Std,2012-08-09 01:00:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-09 01:30:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-09 02:00:00.0000000,0.085,8.5e-05
MAC004016,Std,2012-08-09 02:30:00.0000000,0.097,9.7e-05
MAC004016,Std,2012-08-09 03:00:00.0000000,0.1,0.0001
MAC004016,Std,2012-08-09 03:30:00.0000000,0.097,9.7e-05
MAC004016,Std,2012-08-09 04:00:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-09 04:30:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-09 05:00:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-09 05:30:00.0000000,0.087,8.7e-05
MAC004016,Std,2012-08-09 06:00:00.0000000,0.085,8.5e-05
MAC004016,Std,2012-08-09 06:30:00.0000000,0.089,8.9e-05
MAC004016,Std,2012-08-09 07:00:00.0000000,0.113,0.000113
MAC004016,Std,2012-08-09 07:30:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-09 08:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-09 08:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-09 09:00:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-09 09:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-09 10:00:00.0000000,0.178,0.000178
MAC004016,Std,2012-08-09 10:30:00.0000000,0.177,0.000177
MAC004016,Std,2012-08-09 11:00:00.0000000,0.208,0.000208
MAC004016,Std,2012-08-09 11:30:00.0000000,0.168,0.000168
MAC004016,Std,2012-08-09 12:00:00.0000000,0.171,0.000171
MAC004016,Std,2012-08-09 12:30:00.0000000,0.171,0.000171
MAC004016,Std,2012-08-09 13:00:00.0000000,0.169,0.000169
MAC004016,Std,2012-08-09 13:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-09 14:00:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-09 14:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-09 15:00:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-09 15:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-09 16:00:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-09 16:30:00.0000000,0.167,0.000167
MAC004016,Std,2012-08-09 17:00:00.0000000,0.166,0.000166
MAC004016,Std,2012-08-09 17:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-09 18:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-09 18:30:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-09 19:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-09 19:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-09 20:00:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-09 20:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-09 21:00:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-09 21:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-09 22:00:00.0000000,0.148,0.000148
MAC004016,Std,2012-08-09 22:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-09 23:00:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-09 23:30:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-10 00:00:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-10 00:30:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-10 01:00:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-10 01:30:00.0000000,0.098,9.8e-05
MAC004016,Std,2012-08-10 02:00:00.0000000,0.101,0.000101
MAC004016,Std,2012-08-10 02:30:00.0000000,0.095,9.5e-05
MAC004016,Std,2012-08-10 03:00:00.0000000,0.087,8.7e-05
MAC004016,Std,2012-08-10 03:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-10 04:00:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-10 04:30:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-10 05:00:00.0000000,0.094,9.4e-05
MAC004016,Std,2012-08-10 05:30:00.0000000,0.1,0.0001
MAC004016,Std,2012-08-10 06:00:00.0000000,0.095,9.5e-05
MAC004016,Std,2012-08-10 06:30:00.0000000,0.094,9.4e-05
MAC004016,Std,2012-08-10 07:00:00.0000000,0.113,0.000113
MAC004016,Std,2012-08-10 07:30:00.0000000,0.201,0.000201
MAC004016,Std,2012-08-10 08:00:00.0000000,0.193,0.000193
MAC004016,Std,2012-08-10 08:30:00.0000000,0.203,0.000203
MAC004016,Std,2012-08-10 09:00:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-10 09:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-10 10:00:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-10 10:30:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-10 11:00:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-10 11:30:00.0000000,0.165,0.000165
MAC004016,Std,2012-08-10 12:00:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-10 12:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-10 13:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-10 13:30:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-10 14:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-10 14:30:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-10 15:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-10 15:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-10 16:00:00.0000000,0.166,0.000166
MAC004016,Std,2012-08-10 16:30:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-10 17:00:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-10 17:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-10 18:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-10 18:30:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-10 19:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-10 19:30:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-10 20:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-10 20:30:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-10 21:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-10 21:30:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-10 22:00:00.0000000,0.145,0.000145
MAC004016,Std,2012-08-10 22:30:00.0000000,0.098,9.8e-05
MAC004016,Std,2012-08-10 23:00:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-10 23:30:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-11 00:00:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-11 00:30:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-11 01:00:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-11 01:30:00.0000000,0.093,9.3e-05
MAC004016,Std,2012-08-11 02:00:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-11 02:30:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-11 03:00:00.0000000,0.098,9.8e-05
MAC004016,Std,2012-08-11 03:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-11 04:00:00.0000000,0.087,8.7e-05
MAC004016,Std,2012-08-11 04:30:00.0000000,0.11,0.00011
MAC004016,Std,2012-08-11 05:00:00.0000000,0.117,0.000117
MAC004016,Std,2012-08-11 05:30:00.0000000,0.145,0.000145
MAC004016,Std,2012-08-11 06:00:00.0000000,0.106,0.000106
MAC004016,Std,2012-08-11 06:30:00.0000000,0.106,0.000106
MAC004016,Std,2012-08-11 07:00:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2012-08-11 07:30:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-11 08:00:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-11 08:30:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-11 09:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-11 09:30:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-11 10:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-11 10:30:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-11 11:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 11:30:00.0000000,0.165,0.000165
MAC004016,Std,2012-08-11 12:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 12:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-11 13:00:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-11 13:30:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-11 14:00:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-11 14:30:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-11 15:00:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-11 15:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 16:00:00.0000000,0.167,0.000167
MAC004016,Std,2012-08-11 16:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 17:00:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-11 17:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-11 18:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-11 18:30:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-11 19:00:00.0000000,0.151,0.000151
MAC004016,Std,2012-08-11 19:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 20:00:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-11 20:30:00.0000000,0.163,0.000163
MAC004016,Std,2012-08-11 21:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-11 21:30:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-11 22:00:00.0000000,0.136,0.000136
MAC004016,Std,2012-08-11 22:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-11 23:00:00.0000000,0.089,8.9e-05
MAC004016,Std,2012-08-11 23:30:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-12 00:00:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-12 00:30:00.0000000,0.097,9.7e-05
MAC004016,Std,2012-08-12 01:00:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-12 01:30:00.0000000,0.094,9.4e-05
MAC004016,Std,2012-08-12 02:00:00.0000000,0.132,0.000132
MAC004016,Std,2012-08-12 02:30:00.0000000,0.136,0.000136
MAC004016,Std,2012-08-12 03:00:00.0000000,0.13,0.00013
MAC004016,Std,2012-08-12 03:30:00.0000000,0.095,9.5e-05
MAC004016,Std,2012-08-12 04:00:00.0000000,0.095,9.5e-05
MAC004016,Std,2012-08-12 04:30:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-12 05:00:00.0000000,0.101,0.000101
MAC004016,Std,2012-08-12 05:30:00.0000000,0.096,9.6e-05
MAC004016,Std,2012-08-12 06:00:00.0000000,0.102,0.000102
MAC004016,Std,2012-08-12 06:30:00.0000000,0.095,9.5e-05
MAC004016,Std,2012-08-12 07:00:00.0000000,0.103,0.000103
MAC004016,Std,2012-08-12 07:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-12 08:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-12 08:30:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-12 09:00:00.0000000,0.166,0.000166
MAC004016,Std,2012-08-12 09:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-12 10:00:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-12 10:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-12 11:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-12 11:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-12 12:00:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-12 12:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-12 13:00:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-12 13:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-12 14:00:00.0000000,0.163,0.000163
MAC004016,Std,2012-08-12 14:30:00.0000000,0.165,0.000165
MAC004016,Std,2012-08-12 15:00:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-12 15:30:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-12 16:00:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-12 16:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-12 17:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-12 17:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-12 18:00:00.0000000,0.158,0.000158
MAC004016,Std,2012-08-12 18:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-12 19:00:00.0000000,0.163,0.000163
MAC004016,Std,2012-08-12 19:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-12 20:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-12 20:30:00.0000000,0.19,0.00019
MAC004016,Std,2012-08-12 21:00:00.0000000,0.148,0.000148
MAC004016,Std,2012-08-12 21:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-12 22:00:00.0000000,0.138,0.000138
MAC004016,Std,2012-08-12 22:30:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-12 23:00:00.0000000,0.133,0.000133
MAC004016,Std,2012-08-12 23:30:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2012-08-13 00:00:00.0000000,0.146,0.000146
MAC004016,Std,2012-08-13 00:30:00.0000000,0.107,0.000107
MAC004016,Std,2012-08-13 01:00:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-13 01:30:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-13 02:00:00.0000000,0.094,9.4e-05
MAC004016,Std,2012-08-13 02:30:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-13 03:00:00.0000000,0.087,8.7e-05
MAC004016,Std,2012-08-13 03:30:00.0000000,0.092,9.2e-05
MAC004016,Std,2012-08-13 04:00:00.0000000,0.102,0.000102
MAC004016,Std,2012-08-13 04:30:00.0000000,0.101,0.000101
MAC004016,Std,2012-08-13 05:00:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-13 05:30:00.0000000,0.091,9.1e-05
MAC004016,Std,2012-08-13 06:00:00.0000000,0.088,8.8e-05
MAC004016,Std,2012-08-13 06:30:00.0000000,0.086,8.599999999999999e-05
MAC004016,Std,2012-08-13 07:00:00.0000000,0.102,0.000102
MAC004016,Std,2012-08-13 07:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-13 08:00:00.0000000,0.164,0.000164
MAC004016,Std,2012-08-13 08:30:00.0000000,0.162,0.000162
MAC004016,Std,2012-08-13 09:00:00.0000000,0.16,0.00016
MAC004016,Std,2012-08-13 09:30:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-13 10:00:00.0000000,0.153,0.000153
MAC004016,Std,2012-08-13 10:30:00.0000000,0.15,0.00015
MAC004016,Std,2012-08-13 11:00:00.0000000,0.149,0.000149
MAC004016,Std,2012-08-13 11:30:00.0000000,0.154,0.000154
MAC004016,Std,2012-08-13 12:00:00.0000000,0.156,0.000156
MAC004016,Std,2012-08-13 12:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-13 13:00:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-13 13:30:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-13 14:00:00.0000000,0.161,0.000161
MAC004016,Std,2012-08-13 14:30:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-13 15:00:00.0000000,0.152,0.000152
MAC004016,Std,2012-08-13 15:30:00.0000000,0.265,0.000265
MAC004016,Std,2012-08-13 16:00:00.0000000,0.35,0.00035
MAC004016,Std,2012-08-13 16:30:00.0000000,0.506,0.000506
MAC004016,Std,2012-08-13 17:00:00.0000000,0.35,0.00035
MAC004016,Std,2012-08-13 17:30:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-13 18:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-13 18:30:00.0000000,0.157,0.000157
MAC004016,Std,2012-08-13 19:00:00.0000000,0.159,0.000159
MAC004016,Std,2012-08-13 19:30:00.0000000,0.148,0.000148
MAC004016,Std,2012-08-13 20:00:00.0000000,0.146,0.000146
MAC004016,Std,2012-08-13 20:30:00.0000000,0.179,0.000179
MAC004016,Std,2012-08-13 21:00:00.0000000,0.179,0.000179
MAC004016,Std,2012-08-13 21:30:00.0000000,0.207,0.000207
MAC004016,Std,2012-08-13 22:00:00.0000000,0.155,0.000155
MAC004016,Std,2012-08-13 22:30:00.0000000,0.102,0.000102
MAC004016,Std,2012-08-13 23:00:00.0000000,0.098,9.8e-05
MAC004016,Std,2012-08-13 23:30:00.0000000,0.088,8.8e-05
MAC004016,Std,2012-08-14 00:00:00.0000000,0.09,8.999999999999999e-05
MAC004016,Std,2012-08-14 00:30:00.0000000,0.099,9.9e-05
MAC004016,Std,2012-08-14 01:00:00.0000000,0.1,0.0001
MAC004016,Std,2012-08-14 01:30:00.0000000,0.098,9.8e-05
MAC004016,Std,2012-08-14 02:00:00.0000000,0.089,8.9e-05
MAC004016,Std,2012-08-14 02:30:00.0000000,0.223,0.000223
MAC004016,Std,2012-08-14 03:00:00.0000000,0.137,0.000137
MAC004016,Std,2012-08-14 03:30:00.0000000,0.12,0.00012
MAC004016,Std,2012-08-14 04:00:00.0000000,0.12,0.00012
MAC004016,Std,2012-08-14 04:30:00.0000000,0.123,0.000123
MAC004016,Std,2012-08-14 05:00:00.0000000,0.119,0.0001189999999999
MAC004016,Std,2012-08-14 05:30:00.0000000,0.114,0.000114
MAC004016,Std,2012-08-14 06:00:00.0000000,0.112,0.000112
MAC004016,Std,2012-08-14 06:30:00.0000000,0.116,0.000116
MAC004016,Std,2012-08-14 07:00:00.0000000,0.303,0.000303
MAC004016,Std,2012-08-14 07:30:00.0000000,0.544,0.000544
MAC004016,Std,2012-08-14 08:00:00.0000000,0.468,0.000468
MAC004016,Std,2012-08-14 08:30:00.0000000,0.531,0.000531
MAC004016,Std,2012-08-14 09:00:00.0000000,0.499,0.000499
MAC004016,Std,2012-08-14 09:30:00.0000000,0.485,0.0004849999999999
MAC004016,Std,2012-08-14 10:00:00.0000000,0.459,0.000459
MAC004016,Std,2012-08-14 10:30:00.0000000,0.8,0.0008
MAC004016,Std,2012-08-14 11:00:00.0000000,0.718,0.000718
MAC004016,Std,2012-08-14 11:30:00.0000000,1.206,0.001206
MAC004016,Std,2012-08-14 12:00:00.0000000,0.765,0.000765
MAC004016,Std,2012-08-14 12:30:00.0000000,0.493,0.000493
MAC004016,Std,2012-08-14 13:00:00.0000000,0.501,0.000501
MAC004016,Std,2012-08-14 13:30:00.0000000,0.68,0.00068
MAC004016,Std,2012-08-14 14:00:00.0000000,0.523,0.000523
MAC004016,Std,2012-08-14 14:30:00.0000000,0.479,0.000479
MAC004016,Std,2012-08-14 15:00:00.0000000,0.432,0.000432
MAC004016,Std,2012-08-14 15:30:00.0000000,0.411,0.0004109999999999
MAC004016,Std,2012-08-14 16:00:00.0000000,0.545,0.000545
MAC004016,Std,2012-08-14 16:30:00.0000000,0.514,0.000514
MAC004016,Std,2012-08-14 17:00:00.0000000,0.497,0.000497
MAC004016,Std,2012-08-14 17:30:00.0000000,0.458,0.000458
MAC004016,Std,2012-08-14 18:00:00.0000000,0.654,0.000654
MAC004016,Std,2012-08-14 18:30:00.0000000,0.85,0.00085
MAC004016,Std,2012-08-14 19:00:00.0000000,0.807,0.000807
MAC004016,Std,2012-08-14 19:30:00.0000000,0.814,0.0008139999999999
MAC004016,Std,2012-08-14 20:00:00.0000000,0.941,0.000941
MAC004016,Std,2012-08-14 20:30:00.0000000,0.836,0.0008359999999999
MAC004016,Std,2012-08-14 21:00:00.0000000,0.814,0.0008139999999999
MAC004016,Std,2012-08-14 21:30:00.0000000,0.766,0.000766
MAC004016,Std,2012-08-14 22:00:00.0000000,0.598,0.000598
MAC004016,Std,2012-08-14 22:30:00.0000000,0.577,0.0005769999999999
MAC004016,Std,2012-08-14 23:00:00.0000000,0.549,0.000549
MAC004016,Std,2012-08-14 23:30:00.0000000,0.557,0.000557
MAC004016,Std,2012-08-15 00:00:00.0000000,0.545,0.000545
MAC004016,Std,2012-08-15 00:30:00.0000000,0.545,0.000545
MAC004016,Std,2012-08-15 01:00:00.0000000,0.553,0.000553
MAC004016,Std,2012-08-15 01:30:00.0000000,0.624,0.000624
MAC004016,Std,2012-08-15 02:00:00.0000000,0.536,0.000536
MAC004016,Std,2012-08-15 02:30:00.0000000,0.23,0.00023
MAC004016,Std,2012-08-15 03:00:00.0000000,0.65,0.00065
MAC004016,Std,2012-08-15 03:30:00.0000000,0.204,0.000204
MAC004016,Std,2012-08-15 04:00:00.0000000,0.2,0.0002
MAC004016,Std,2012-08-15 04:30:00.0000000,0.222,0.000222
MAC004016,Std,2012-08-15 05:00:00.0000000,0.213,0.000213
MAC004016,Std,2012-08-15 05:30:00.0000000,0.233,0.000233
MAC004016,Std,2012-08-15 06:00:00.0000000,0.222,0.000222
MAC004016,Std,2012-08-15 06:30:00.0000000,0.206,0.000206
MAC004016,Std,2012-08-15 07:00:00.0000000,0.217,0.000217
MAC004016,Std,2012-08-15 07:30:00.0000000,0.256,0.000256
MAC004016,Std,2012-08-15 08:00:00.0000000,0.364,0.000364
MAC004016,Std,2012-08-15 08:30:00.0000000,0.56,0.00056
MAC004016,Std,2012-08-15 09:00:00.0000000,0.544,0.000544
MAC004016,Std,2012-08-15 09:30:00.0000000,1.11,0.00111
MAC004016,Std,2012-08-15 10:00:00.0000000,1.156,0.001156
MAC004016,Std,2012-08-15 10:30:00.0000000,1.862,0.001862
MAC004016,Std,2012-08-15 11:00:00.0000000,1.339,0.001339
MAC004016,Std,2012-08-15 11:30:00.0000000,1.005,0.0010049999999999
MAC004016,Std,2012-08-15 12:00:00.0000000,1.911,0.001911
MAC004016,Std,2012-08-15 12:30:00.0000000,1.313,0.001313
MAC004016,Std,2012-08-15 13:00:00.0000000,0.803,0.000803
MAC004016,Std,2012-08-15 13:30:00.0000000,0.779,0.000779
MAC004016,Std,2012-08-15 14:00:00.0000000,0.697,0.0006969999999999
MAC004016,Std,2012-08-15 14:30:00.0000000,0.781,0.000781
MAC004016,Std,2012-08-15 15:00:00.0000000,0.881,0.000881
MAC004016,Std,2012-08-15 15:30:00.0000000,1.056,0.001056
MAC004016,Std,2012-08-15 16:00:00.0000000,0.914,0.000914
MAC004016,Std,2012-08-15 16:30:00.0000000,0.97,0.0009699999999999
MAC004016,Std,2012-08-15 17:00:00.0000000,0.66,0.00066
MAC004016,Std,2012-08-15 17:30:00.0000000,0.656,0.000656
MAC004016,Std,2012-08-15 18:00:00.0000000,0.792,0.000792
MAC004016,Std,2012-08-15 18:30:00.0000000,1.743,0.001743
MAC004016,Std,2012-08-15 19:00:00.0000000,1.138,0.001138
MAC004016,Std,2012-08-15 19:30:00.0000000,1.625,0.001625
MAC004016,Std,2012-08-15 20:00:00.0000000,1.691,0.001691
MAC004016,Std,2012-08-15 20:30:00.0000000,1.2,0.0012
MAC004016,Std,2012-08-15 21:00:00.0000000,0.992,0.000992
MAC004016,Std,2012-08-15 21:30:00.0000000,0.808,0.000808
MAC004016,Std,2012-08-15 22:00:00.0000000,0.761,0.000761
MAC004016,Std,2012-08-15 22:30:00.0000000,1.125,0.001125
MAC004016,Std,2012-08-15 23:00:00.0000000,1.001,0.001001
MAC004016,Std,2012-08-15 23:30:00.0000000,0.709,0.000709
MAC004016,Std,2012-08-16 00:00:00.0000000,1.33,0.00133
MAC004016,Std,2012-08-16 00:30:00.0000000,0.493,0.000493
MAC004016,Std,2012-08-16 01:00:00.0000000,0.198,0.000198
MAC004016,Std,2012-08-16 01:30:00.0000000,0.274,0.000274
MAC004016,Std,2012-08-16 02:00:00.0000000,0.341,0.000341
MAC004016,Std,2012-08-16 02:30:00.0000000,0.319,0.000319
MAC004016,Std,2012-08-16 03:00:00.0000000,0.315,0.000315
MAC004016,Std,2012-08-16 03:30:00.0000000,0.336,0.000336
MAC004016,Std,2012-08-16 04:00:00.0000000,0.383,0.000383
MAC004016,Std,2012-08-16 04:30:00.0000000,0.373,0.000373
MAC004016,Std,2012-08-16 05:00:00.0000000,0.365,0.000365
MAC004016,Std,2012-08-16 05:30:00.0000000,0.545,0.000545
MAC004016,Std,2012-08-16 06:00:00.0000000,0.365,0.000365
MAC004016,Std,2012-08-16 06:30:00.0000000,0.336,0.000336
