datetime;power;wind_speed;wind_direction;humidity;temperature;pressure;ghi
26/07/2022 08:00;41581.71;1.34;57.27;70.3;17.38;942;234
26/07/2022 08:15;53179.39;1.39;37.39;68.03;18.13;942;286
26/07/2022 08:30;64890.27;1.35;57.26;65.18;19.11;942;338
26/07/2022 08:45;76234.39;1.21;38.66;62.58;19.99;942;387
26/07/2022 09:00;87110.46;1.15;36.48;60.37;20.82;942;435
26/07/2022 09:15;97241.97;1.21;47.17;58.14;21.55;940.5;481
26/07/2022 09:30;107341.77;1.39;71.29;56.01;22.26;940;524
26/07/2022 09:45;116517.79;1.37;73.99;54.35;22.88;940;563
26/07/2022 10:00;124402.35;1.39;62.88;51.78;23.78;940;600
26/07/2022 10:15;131506.49;1.47;15.2;51.58;23.87;940;632
26/07/2022 10:30;137183.83;1.24;60.93;49.78;24.56;939;661
26/07/2022 10:45;141255.35;1.48;18.49;47.55;25.11;938.5;686
26/07/2022 11:00;145540.29;1.75;347.4;46.9;25.15;938;708
26/07/2022 11:15;149490.43;1.45;12.88;46.21;25.68;938;725
26/07/2022 11:30;151799.26;1.6;9.2;45.62;26.04;938;737
26/07/2022 11:45;152939.36;1.62;311.85;45.02;26;938;746
26/07/2022 12:00;154935.94;2.07;311.9;44.29;25.98;938;749
26/07/2022 12:15;154943.1;1.98;301.25;43.44;26.46;937;749
26/07/2022 12:30;153857.24;1.72;2.61;42.31;26.79;937;744
26/07/2022 12:45;150181.82;2.08;339.6;41.31;26.84;937;735
26/07/2022 13:00;147417.43;1.72;327;40.1;27.42;937;722
26/07/2022 13:15;144065.98;1.8;27.8;40.2;27.59;935;704
26/07/2022 13:30;139339.13;1.49;2.95;39.39;27.42;935;683
26/07/2022 13:45;133448.6;1.12;194.65;38.64;27.95;935;657
26/07/2022 14:00;127390.33;1.38;227;38.29;28.29;935;627
26/07/2022 14:15;119373.49;1.78;241.15;38.72;28.03;934.5;595
26/07/2022 14:30;111771.77;1.82;243.1;38.49;28.08;934;557
26/07/2022 14:45;103107.22;1.24;252.4;37.39;28.41;933.5;518
26/07/2022 15:00;93196.05;1.22;123.5;36.91;28.63;933;474
26/07/2022 15:15;83115.76;1.09;173.3;36.91;28.42;933;429
26/07/2022 15:30;72263.58;1.25;333.1;36.63;28.52;933;380
26/07/2022 15:45;61098.53;1.82;303.95;37.16;28.12;933;331
26/07/2022 16:00;50137.04;1.59;302.8;37.24;28.25;933;279
26/07/2022 16:15;38677.01;1.12;334.2;37.27;28.19;933;227
26/07/2022 16:30;27228.4;0.51;215.6;36.71;28.41;933;174
26/07/2022 16:45;18407.79;1.17;300.8;37.61;27.85;933;124
26/07/2022 17:00;11024.19;1.03;254.4;38.38;27.5;933;76
26/07/2022 17:15;5692.38;1.13;279.75;40.2;26.77;934.5;35
26/07/2022 17:30;2062.99;0.97;160.4;41.36;26.25;935;5
26/07/2022 17:45;168.71;0.93;218.1;46.51;24.89;935;0
26/07/2022 18:00;0;1.11;174;46.7;24.42;936;0
26/07/2022 18:15;0;2.59;155.35;56.41;22.85;937;0
26/07/2022 18:30;0;2.31;120.9;59.64;22.79;937;0
26/07/2022 18:45;0;2.57;124.55;61.67;22.35;937;0
26/07/2022 19:00;0;2.48;129.8;63.8;22.01;937;0
26/07/2022 19:15;0;2.7;93.45;66.34;21.58;938;0
26/07/2022 19:30;0;3.21;116.9;68.16;21.3;938;0
26/07/2022 19:45;0;3.42;43.45;69.61;21.02;938;0
26/07/2022 20:00;0;3.1;24.27;71.4;20.56;938;0
27/07/2022 05:30;0;1.66;84.5;84.1;14.45;942;0
27/07/2022 05:45;0;1.56;134.75;84.2;14.29;942;0
27/07/2022 06:00;0;1.5;102.2;84.3;14.16;942;0
27/07/2022 06:15;0;1.27;142.7;84.35;13.98;942;0
27/07/2022 06:30;14.33;0.88;105.9;84.6;13.65;942;0
27/07/2022 06:45;2123.94;0.74;121.6;84.6;13.8;943.5;8
27/07/2022 07:00;6927.15;0.72;139.3;84.4;13.85;944;40
27/07/2022 07:15;13761.42;0.85;59.95;84.3;14.02;944;83
27/07/2022 07:30;22702.05;0.46;40.25;83.7;14.54;944;132
27/07/2022 07:45;33358.55;0.14;109.78;83;15.1;944;184
27/07/2022 08:00;45528.19;0.62;139.8;81.4;16.06;944;237
27/07/2022 08:15;56449.14;1.06;132.25;79.92;16.7;942.5;290
27/07/2022 08:30;66972.97;1.09;79.18;77.22;17.48;942;342
27/07/2022 08:45;77446.83;1.05;95.28;75.63;17.95;942;392
27/07/2022 09:00;88307.71;1.11;15.5;72.97;18.53;942;440
27/07/2022 09:15;98201.79;1.2;87.66;70.72;19.04;940.5;485
27/07/2022 09:30;106842.73;1.09;5.82;69.09;19.4;940;529
27/07/2022 09:45;115040.51;1.14;55.34;65.44;20.55;940;568
27/07/2022 10:00;123253.87;1.43;38.64;62.45;21.15;940;605
27/07/2022 10:15;131255.61;1.79;41.19;59.3;21.62;940;637
27/07/2022 10:30;136423.95;1.56;13.12;57.31;22.56;940;667
27/07/2022 10:45;141924.53;1.72;90.56;55.11;22.88;938.5;692
27/07/2022 11:00;146129.5;1.71;26.05;52.25;23.72;938;713
27/07/2022 11:15;149241.12;1.79;177.19;52.23;23.72;938;730
27/07/2022 11:30;150586.85;1.86;12.45;51.31;24.04;938;743
27/07/2022 11:45;151500.92;1.97;189.12;50.97;24.25;938;751
27/07/2022 12:00;153028.84;1.89;1.62;50.21;24.6;938;756
27/07/2022 12:15;152363.09;1.65;158.88;49.09;25.16;937;755
27/07/2022 12:30;151957.82;1.74;82;46.68;25.48;937;751
27/07/2022 12:45;150956.95;1.66;32.35;44.91;26.12;936.5;742
27/07/2022 13:00;149621.8;1.5;335.8;43.53;26.41;935;725
27/07/2022 13:15;147846.97;1.65;6.8;41.47;27.12;935;673
27/07/2022 13:30;150897.93;1.87;0.17;41.74;26.67;935;618
27/07/2022 13:45;111333.55;1.84;326.9;38.97;26.93;934.5;608
27/07/2022 14:00;122060.98;1.76;114.5;38.22;27.18;934;554
27/07/2022 14:15;115977.35;1.16;222.55;39.31;26.84;934;517
27/07/2022 14:30;120772.67;0.9;327.2;38.44;27.29;933;488
27/07/2022 14:45;113126.93;1.74;214.25;37.03;27.39;933;441
27/07/2022 15:00;99994.68;1.43;183.4;37.14;27.2;933;456
27/07/2022 15:15;68449.85;1.82;220.3;36.46;27.63;933;355
27/07/2022 15:30;68364.41;2.07;236.5;37.18;27.39;933;312
27/07/2022 15:45;62195.97;1.81;230.95;37.75;27.04;933;297
27/07/2022 16:00;52259.43;1.33;227.3;38.54;26.75;933;268
27/07/2022 16:15;41596.73;1.62;286.3;37.99;26.87;933;220
27/07/2022 16:30;27747.23;1.24;346.7;37.39;26.99;933;176
27/07/2022 16:45;14792.61;1.39;237.05;38.25;26.61;933;114
27/07/2022 17:00;9661.99;0.93;267.2;39.58;26.19;933;68
27/07/2022 17:15;4470.6;0.89;288.7;40.33;25.71;933;36
27/07/2022 17:30;1212.68;0.28;294.3;41.94;25.19;933;6
27/07/2022 17:45;114.14;0.69;294.2;45.93;23.77;934.5;0
27/07/2022 18:00;0;0.85;297.2;47.24;23.16;935;0
27/07/2022 18:15;0;0.89;194.6;46.53;23.23;935;0
27/07/2022 18:30;0;0.83;92.7;45.11;23.45;935;0
27/07/2022 18:45;0;0.66;77.39;44.01;23.69;935;0
27/07/2022 19:00;0;0.82;281.8;44.97;23.53;935;0
27/07/2022 19:15;0;0.6;281.9;46.7;22.99;935;0
27/07/2022 19:30;0;0.87;62.02;47.38;22.91;936;0
27/07/2022 19:45;0;0.68;126.95;52.51;21.29;937;0
27/07/2022 20:00;0;0.71;124.1;52.5;21.17;937;0
28/07/2022 05:30;0;1.44;112.3;79.09;14.06;940;0
28/07/2022 05:45;0;1.33;117.5;79.19;13.99;940;0
28/07/2022 06:00;0;1.49;123;79.46;13.85;940;0
28/07/2022 06:15;0;1.55;126.2;79.6;13.84;940;0
28/07/2022 06:30;204.34;1.51;120.7;79.85;13.75;940;0
28/07/2022 06:45;2739.9;1.17;66.09;79.41;13.87;940;8
28/07/2022 07:00;8430.05;0.95;39.91;76.73;14.85;940;42
28/07/2022 07:15;13762.66;0.91;86;76.72;14.87;940;84
28/07/2022 07:30;18197.15;0.93;80.5;77.93;14.77;940;132
28/07/2022 07:45;25389.11;0.88;94.95;77.78;15.07;940;186
28/07/2022 08:00;42497.78;0.96;92.5;75.29;15.89;940;241
28/07/2022 08:15;56851.23;1.03;88;72.67;16.5;940;293
28/07/2022 08:30;69001.7;1.09;76.78;69.65;17.42;938;345
28/07/2022 08:45;76606.45;1.27;40.03;68.01;17.82;938;395
28/07/2022 09:00;86212.94;1.12;31.87;66.84;18.46;938;443
28/07/2022 09:15;96321.76;1.24;38.59;64.66;19.29;938;488
28/07/2022 09:30;98424.04;1.49;41.52;62.63;20.12;937;531
28/07/2022 09:45;115343.57;1.81;41.67;59.06;20.98;937;570
28/07/2022 10:00;116836.85;2.12;40.64;53.68;22.08;937;607
28/07/2022 10:15;128674.36;2.78;54.99;54.14;22.02;937;639
28/07/2022 10:30;135439.98;2.9;38.26;53.7;22.25;937;669
28/07/2022 10:45;138466.61;2.92;35.21;51.99;23.09;936.5;691
28/07/2022 11:00;139827.73;2.46;82.6;49.49;24.02;935;714
28/07/2022 11:15;147686.23;2.81;180.53;46.16;24.74;935;732
28/07/2022 11:30;146373.02;3.49;16.21;45.17;24.97;935;742
28/07/2022 11:45;151635.2;2.98;4.59;44.48;25.29;935;725
28/07/2022 12:00;138672.01;2.9;26.47;44.2;25.46;934;705
28/07/2022 12:15;142898.49;2.58;169.5;43.62;25.84;933;719
28/07/2022 12:30;144744.32;2.43;328;42.55;26.15;933;737
28/07/2022 12:45;144193.46;2.56;185.69;41.85;26.53;933;727
28/07/2022 13:00;145211.36;2.82;23.34;40.95;26.79;932;719
28/07/2022 13:15;141744.68;2.69;176.48;39.47;27.08;931;709
28/07/2022 13:30;136701.19;2.85;328.5;39.58;27.16;931;687
28/07/2022 13:45;133192.08;2.9;175.91;38.88;27.51;931;662
28/07/2022 14:00;125105.45;3.21;351.8;38.27;27.5;929;631
28/07/2022 14:15;114806.22;3.56;326.8;37.33;27.8;929;598
28/07/2022 14:30;108956.09;3.83;0.62;36.9;27.78;929;561
28/07/2022 14:45;99521.59;2.87;316.1;36.41;28.05;929;521
28/07/2022 15:00;90950.88;3.71;2.66;35.24;27.95;929;477
28/07/2022 15:15;80348.88;3.12;331.7;35.29;28.04;929;431
28/07/2022 15:30;68105.68;2.89;321.7;35.24;27.98;929;382
28/07/2022 15:45;57972.09;3.18;319.4;35.47;27.98;928;333
28/07/2022 16:00;49297.1;3.11;329.4;35.57;27.81;929;281
28/07/2022 16:15;37929.18;3.16;327.5;35.75;27.64;929;229
28/07/2022 16:30;28390.47;2.97;2.66;36.44;27.43;929;176
28/07/2022 16:45;18011.94;2.53;177.12;36.44;27.26;929;126
28/07/2022 17:00;11547.75;2.25;339.9;37.13;26.96;929;78
28/07/2022 17:15;6051.77;2.17;346.7;38.41;26.54;929;37
28/07/2022 17:30;2582.67;1.91;2.71;39.6;25.97;929;6
28/07/2022 17:45;329.27;1.78;2.66;40.39;25.55;929;0
28/07/2022 18:00;0;1.35;351.8;42.01;24.89;931;0
28/07/2022 18:15;0;1.44;169.82;42.43;24.69;931;0
28/07/2022 18:30;0;0.97;7.65;44.08;24.15;931;0
28/07/2022 18:45;0;1.28;2.23;44.07;24.17;931;0
28/07/2022 19:00;0;1.12;2.59;44.82;23.96;931;0
28/07/2022 19:15;0;1.34;351.85;45.02;23.84;931.5;0
28/07/2022 19:30;0;1.16;8.96;45.52;23.7;933;0
28/07/2022 19:45;0;1.27;1.97;47.95;22.9;933;0
28/07/2022 20:00;0;1.29;3.09;48.98;22.59;933;0
29/07/2022 05:30;0;1.34;104.9;66.01;16.58;935;0
29/07/2022 05:45;0;1.52;85.59;65.16;16.75;935;0
29/07/2022 06:00;0;1.49;105.3;65.19;16.69;935;0
29/07/2022 06:15;0;1.55;81.8;63.8;17;935;0
29/07/2022 06:30;199.7;1.57;86.1;62.43;17.29;935;0
29/07/2022 06:45;3781.55;1.69;86.4;62.89;17.14;935;8
29/07/2022 07:00;9186.23;1.74;87.2;62.98;17.14;935;38
29/07/2022 07:15;14061.74;1.86;78.46;62.43;17.34;935;79
29/07/2022 07:30;23177.66;2.08;61;61.56;17.59;935;128
29/07/2022 07:45;36459.54;2.08;62.39;61.01;17.86;935;164
29/07/2022 08:00;38400.19;1.99;41.15;58.99;18.53;935;229
29/07/2022 08:15;51558.95;2.26;33.16;58.13;18.81;935;284
29/07/2022 08:30;62742.79;2.31;25.36;56.55;19.4;935;335
29/07/2022 08:45;73921.26;2.17;39.16;55.44;19.85;935;383
29/07/2022 09:00;84540.44;1.83;78.54;54.01;20.53;935;430
29/07/2022 09:15;94917.49;1.79;18.09;52.64;21.24;933.5;467
29/07/2022 09:30;92800.16;1.87;18.94;50.41;22.07;933;413
29/07/2022 09:45;106210.53;2.53;12.64;48.73;22.46;933;440
29/07/2022 10:00;95584.23;3.01;351.9;45.98;23.53;933;405
29/07/2022 10:15;54487.94;3.31;2.15;45.12;23.85;933;229
29/07/2022 10:30;53129.53;2.9;1.09;44.4;24.2;933;338
29/07/2022 10:45;40375.73;3.19;3.32;43.11;24.42;932;167
29/07/2022 11:00;35538.11;2.92;316.4;42.74;24.51;932;197
29/07/2022 11:15;59885.82;3.15;203.1;44.72;24.3;933;316
29/07/2022 11:30;44013.84;4.83;263.2;52.96;21.44;933;275
29/07/2022 11:45;32307.35;4.17;270.35;51.53;21.57;933;98
29/07/2022 12:00;34461.56;3.43;254.5;52.53;21.33;933;121
29/07/2022 12:15;25963.35;4.1;235;52.76;21.45;934;173
29/07/2022 12:30;9474.87;4.71;24.69;55.98;20.78;934;88
29/07/2022 12:45;9122.19;5.66;62.88;60.79;19.78;935;33
29/07/2022 13:00;6689.07;5.48;12.34;70.73;18.33;936;46
29/07/2022 13:15;8821.48;4.66;17.72;78.75;16.81;937;35
29/07/2022 13:30;3717.66;4.08;14.26;82.8;15.7;937;22
29/07/2022 13:45;4241.92;2.92;74.97;83.05;15.68;937;29
29/07/2022 14:00;13211.83;2.29;9.82;83.2;15.55;936;69
29/07/2022 14:15;9902.89;2.38;251.45;83;15.81;935;56
29/07/2022 14:30;42354.21;2.08;291.3;83.1;15.99;935;302
29/07/2022 14:45;62432.91;1.75;260.8;84.95;15.91;935;351
29/07/2022 15:00;64845.99;1.72;273.1;84.8;16.46;935;277
29/07/2022 15:15;52089.51;1.9;236.35;83.65;16.98;935;152
29/07/2022 15:30;38118.13;2.94;244.8;82.4;17.35;935;137
29/07/2022 15:45;39379.49;2.33;257.15;81.9;17.41;935;204
29/07/2022 16:00;39579.77;2.13;254;81.8;17.48;935;218
29/07/2022 16:15;35503.95;1.71;230;81.5;17.63;935;162
29/07/2022 16:30;22711.65;1.49;231.1;81.1;18.01;935;91
29/07/2022 16:45;18278.15;1.94;250.65;80.95;17.83;935;104
29/07/2022 17:00;13883.25;2.12;247.2;80.5;17.67;935;65
29/07/2022 17:15;7744.43;1.7;241.35;80.7;17.57;935;23
29/07/2022 17:30;1324.12;1.85;262.8;81;17.4;935;5
29/07/2022 17:45;90.34;1.32;241.55;81.35;17.26;935;0
29/07/2022 18:00;0;0.55;220.4;81.7;17.06;935;0
29/07/2022 18:15;0;0.64;216.25;82;16.86;935.5;0
29/07/2022 18:30;0;0.96;208.2;81.6;17.03;936;0
29/07/2022 18:45;0;0.22;184.9;82.15;16.75;937;0
29/07/2022 19:00;0;0;174.7;82.4;16.52;937;0
29/07/2022 19:15;0;0.19;64.4;82.85;16.27;937;0
29/07/2022 19:30;0;0.35;106;83.4;16.11;937;0
29/07/2022 19:45;0;0.21;116.5;83.2;16.06;937;0
29/07/2022 20:00;0;1;199.5;84.4;15.7;937;0
30/07/2022 05:30;0;2.62;167.9;85.6;10.79;940;0
30/07/2022 05:45;0;2.8;159.4;85.75;10.76;940;0
30/07/2022 06:00;0;2.8;154.8;86;10.53;940;0
30/07/2022 06:15;0;3.35;153.5;86;10.32;940.5;0
30/07/2022 06:30;183.13;3.6;157.2;86;10.07;940;0
30/07/2022 06:45;2760.61;3.59;159.25;86.25;9.73;940.5;9
30/07/2022 07:00;8544.09;3.74;162.6;86.7;9.56;942;44
30/07/2022 07:15;17450.55;3.8;157.35;86.75;9.6;942;87
30/07/2022 07:30;29429.35;3.56;155.8;86.9;9.77;942;142
30/07/2022 07:45;43142.63;3.42;161.45;86.35;10.25;942;196
30/07/2022 08:00;57766.49;3.74;132.9;85.5;10.71;942;252
30/07/2022 08:15;72916.43;3.48;165.8;85.3;10.86;942;307
30/07/2022 08:30;88064.13;3.38;170.8;84.4;11.63;942;361
30/07/2022 08:45;102169.05;3.47;146.6;83.3;12.31;942;413
30/07/2022 09:00;115205.52;3.13;159.4;82.3;13.06;942;464
30/07/2022 09:15;127216.77;3.58;137.7;80.53;13.7;942;511
30/07/2022 09:30;138351.24;3.64;152.4;79.2;14.2;941;556
30/07/2022 09:45;147622.55;3.73;146.8;78.13;14.57;940.5;597
30/07/2022 10:00;156437.7;3.67;144.4;76.51;15.18;940;635
30/07/2022 10:15;165512.29;3.72;133.15;73.2;15.44;940;668
30/07/2022 10:30;171313.75;3.38;152.9;71.68;15.86;940;698
30/07/2022 10:45;175245.51;3.41;128.5;69.31;16.6;940;724
30/07/2022 11:00;179751.69;3.37;52.35;68.08;17.2;940;746
30/07/2022 11:15;183681.21;2.97;163.55;65.53;17.47;939.5;763
30/07/2022 11:30;186596.13;3.24;185.7;64.57;17.85;938;777
30/07/2022 11:45;188240.59;2.92;185.35;60.2;18.38;938;785
30/07/2022 12:00;188404.94;3.18;164.5;58.22;18.54;938;789
30/07/2022 12:15;187634.66;2.83;211.4;56.22;19.14;938;789
30/07/2022 12:30;184761.27;2.69;203.3;53.97;19.08;938;784
30/07/2022 12:45;182308.15;2.51;118.98;53.64;19.77;938;775
30/07/2022 13:00;177865.16;2.26;151.9;52.71;19.73;937;761
30/07/2022 13:15;172388.9;2.07;122.75;53.16;20.29;937;743
30/07/2022 13:30;167538.5;2.19;157.7;50.74;20.51;937;721
30/07/2022 13:45;162170.29;2.36;92.27;50.85;20.64;936;695
30/07/2022 14:00;155315.89;2.14;223.2;49.96;20.72;935;664
30/07/2022 14:15;147620.3;2.32;98.81;48.19;21.18;935;631
30/07/2022 14:30;138092.15;2.15;15.21;45.73;21.17;935;593
30/07/2022 14:45;128216.4;2.19;85.72;45.72;21.24;935;552
30/07/2022 15:00;117183.25;2.37;31.04;46.3;21.24;935;507
30/07/2022 15:15;104532.03;2.43;14.48;45.11;21.3;935;461
30/07/2022 15:30;92205.48;2.12;5.39;45.33;21.41;935;411
30/07/2022 15:45;79164.37;2.41;91.72;47.56;21.12;935;360
30/07/2022 16:00;65562.3;2.56;7.6;47.25;20.92;935;306
30/07/2022 16:15;51915.09;2.53;14.75;47.13;20.77;935;252
30/07/2022 16:30;38647.87;2.43;162.2;47.73;20.5;935;197
30/07/2022 16:45;26161.5;1.9;101.85;47.95;20.28;935;144
30/07/2022 17:00;15397.85;1.85;188.8;48.77;20.01;935;91
30/07/2022 17:15;7578.69;1.83;182.95;50.45;19.34;935.5;45
30/07/2022 17:30;2978.9;1.48;162.7;53.92;18.4;937;9
30/07/2022 17:45;443.23;1.32;93.44;57.48;17.33;937;0
30/07/2022 18:00;5.14;1.49;27.29;60.7;16.53;938;0
30/07/2022 18:15;0;1.54;151.6;62.89;16.17;938;0
30/07/2022 18:30;0;1.8;143.7;64.79;15.84;938;0
30/07/2022 18:45;0;1.8;161.65;67.21;15.29;938.5;0
30/07/2022 19:00;0;2.05;162.9;67.92;15.09;940;0
30/07/2022 19:15;0;2.17;8.71;66.94;15.12;940;0
30/07/2022 19:30;0;2.38;172.9;67.44;14.91;940;0
30/07/2022 19:45;0;2.5;82.5;68.5;14.6;940;0
30/07/2022 20:00;0;2.53;13.24;70.32;14.25;940;0
31/07/2022 05:30;0;1.45;150.3;86.5;9.17;944;0
31/07/2022 05:45;0;1.17;138.2;86.65;9.02;944;0
31/07/2022 06:00;0;1.35;145.8;86.8;9;944;0
31/07/2022 06:15;0;0.97;185.1;86.85;8.66;944;0
31/07/2022 06:30;156.75;1.02;193.4;87.1;7.89;944;0
31/07/2022 06:45;3054.82;0.99;193.4;87.7;8.03;945.5;10
31/07/2022 07:00;8842.19;0.84;159.8;87.8;8.27;946;46
31/07/2022 07:15;17581.04;1.18;149.9;87.3;8.97;945.5;92
31/07/2022 07:30;29124.63;1.41;171.9;86.4;9.56;945;143
31/07/2022 07:45;42572.59;1.7;158.2;85.6;10.15;945;197
31/07/2022 08:00;56942.25;1.71;199.6;84.2;10.98;944;252
31/07/2022 08:15;71160.12;1.9;159.9;83;11.56;944;306
31/07/2022 08:30;84964.08;1.83;193.5;81.5;12.32;944;360
31/07/2022 08:45;98450.08;1.62;158.5;79.04;13.08;944;411
31/07/2022 09:00;110682.03;1.4;144.8;76.24;14;944;461
31/07/2022 09:15;121720.44;1.36;114.05;73.59;14.77;942.5;508
31/07/2022 09:30;131972.02;1.43;163;70.41;15.39;942;552
31/07/2022 09:45;141509.03;1.36;193.05;68.79;16.09;942;592
31/07/2022 10:00;149084.09;1.45;119.2;65.89;16.83;942;629
31/07/2022 10:15;155682.36;1.06;22.73;62.18;17.72;941.5;662
31/07/2022 10:30;162272.45;0.84;5.61;58.61;18.61;941;692
31/07/2022 10:45;167453.94;0.86;103.47;54.73;19.24;940;717
31/07/2022 11:00;171366.09;1.02;279.6;53.92;19.78;940;738
31/07/2022 11:15;174411.16;1.05;234.05;53.48;20.05;939.5;755
31/07/2022 11:30;176812.65;1.16;70.77;52.31;20.56;938;768
31/07/2022 11:45;178177.52;1.22;125.4;50.36;21.14;938;776
31/07/2022 12:00;178577.98;1.19;15.35;48.37;21.51;938;780
31/07/2022 12:15;177564.26;1.06;276.75;46.47;22.14;938;780
31/07/2022 12:30;176365;1.38;280.7;45.47;22.36;937;775
31/07/2022 12:45;174157.39;1.31;137.48;43.11;23.1;937;766
31/07/2022 13:00;170899.26;1.85;274.3;41.31;23.31;937;752
31/07/2022 13:15;167444.53;1.37;171.6;40.53;23.77;937;734
31/07/2022 13:30;162755.04;1.29;255.6;40.15;24.07;935;712
31/07/2022 13:45;156745.93;1.26;234.45;40.12;24.42;935;686
31/07/2022 14:00;149306.19;1.5;303;39.44;24.96;935;656
31/07/2022 14:15;141752.21;1.44;141.79;38.97;25.16;935;623
31/07/2022 14:30;133198.77;1.92;310.6;39.16;25.23;935;585
31/07/2022 14:45;123210.9;2.02;302.3;38.41;25.52;935;545
31/07/2022 15:00;112787.47;2.12;310.3;38.94;25.26;934;501
31/07/2022 15:15;102119.88;1.95;281;39.22;25.23;934;455
31/07/2022 15:30;89306.77;2.13;319.2;39.64;25.18;934;406
31/07/2022 15:45;76360.17;1.67;296.55;39.47;25.28;934;355
31/07/2022 16:00;62704.07;0.96;331.7;39.53;25.2;934;302
31/07/2022 16:15;49644.21;1.87;293;39.41;25.16;933.5;249
31/07/2022 16:30;37245.12;1.35;263.1;40.19;24.98;934;195
31/07/2022 16:45;25405.13;1.67;235.85;40.98;24.6;934;142
31/07/2022 17:00;15164.63;1.37;212.3;41.86;24.42;935;91
31/07/2022 17:15;7592.49;0.91;231.2;44.3;23.85;935;45
31/07/2022 17:30;2980.39;1.21;215.3;45.67;23.25;935;9
31/07/2022 17:45;442.47;1.06;189.05;51.63;21.73;935;0
31/07/2022 18:00;5.62;0.91;194.8;52.93;20.96;936;0
31/07/2022 18:15;0;0.95;100.91;51.65;21.06;937;0
31/07/2022 18:30;0;1.04;178.8;52.36;20.85;937;0
31/07/2022 18:45;0;0.93;142.55;52.66;20.7;937;0
31/07/2022 19:00;0;0.92;180;53;20.5;938;0
31/07/2022 19:15;0;0.76;11.43;55.54;19.68;938;0
31/07/2022 19:30;0;0.66;78.04;56.83;19.39;938;0
31/07/2022 19:45;0;0.78;88.87;60.32;18.58;938;0
31/07/2022 20:00;0;0.82;184.3;60.32;18.56;938;0
01/08/2022 05:30;0;0.63;290.4;83;11.96;942;0
01/08/2022 05:45;0;1;98.05;83.05;12.02;942;0
01/08/2022 06:00;0;1.25;116.7;83.4;11.79;942;0
01/08/2022 06:15;0;1.48;117.6;83.9;11.93;942;0
01/08/2022 06:30;89.12;1.23;113.9;83.5;11.95;942;0
01/08/2022 06:45;2216.73;1.19;133.15;83.3;11.93;942;7
01/08/2022 07:00;6752.91;1.29;150.9;82.4;12.36;942;28
01/08/2022 07:15;12378.05;0.96;153.25;81.75;12.63;942;55
01/08/2022 07:30;19176.51;0.83;184;81.8;12.72;942;94
01/08/2022 07:45;35467.42;0.94;120.7;80.75;13.27;942;149
01/08/2022 08:00;50182.96;0.91;173.7;78.86;14.11;942;191
01/08/2022 08:15;46941.54;1.05;175.55;76.01;15.34;942;217
01/08/2022 08:30;54400.96;0.95;178.5;73.08;15.78;942;280
01/08/2022 08:45;63147.86;1.18;159.78;73.96;16.09;942;314
01/08/2022 09:00;68418.35;1.05;342;76.48;15.99;942;363
01/08/2022 09:15;77196.55;0.83;212.65;73.12;16.8;941;426
01/08/2022 09:30;85558.58;0.59;2.54;70.07;18;940;506
01/08/2022 09:45;109356.59;1.16;86.23;68.75;18.67;940;554
01/08/2022 10:00;116189.76;1.26;102;63.51;19.56;940;595
01/08/2022 10:15;146835.23;1.43;34;59.7;20.29;940;627
01/08/2022 10:30;151752.73;1.28;54.54;58.15;21.21;939;638
01/08/2022 10:45;130021.59;1.54;35.5;52.21;22.16;938;650
01/08/2022 11:00;136083.58;1.25;30.94;49.95;22.44;938;641
01/08/2022 11:15;142339.69;1.66;337.3;48.14;23.22;938;597
01/08/2022 11:30;131139.26;1.77;84.9;45.36;23.59;938;607
01/08/2022 11:45;119501.75;1.58;351.7;44.83;23.88;937;707
01/08/2022 12:00;176258.24;1.28;32.56;43.78;24.12;937;696
01/08/2022 12:15;133778.33;1.53;34.04;43.01;25;937;653
01/08/2022 12:30;143387.12;1.64;31.63;41.27;25.43;937;691
01/08/2022 12:45;146126.43;1.88;173.64;39.2;25.94;935.5;687
01/08/2022 13:00;146390.22;1.83;25.59;38.99;26.1;935;695
01/08/2022 13:15;157235.71;1.76;9.86;36.77;26.77;935;685
01/08/2022 13:30;108379.92;1.67;13.19;34.62;27.52;935;660
01/08/2022 13:45;107644.31;1.51;323.45;33.79;27.31;934;627
01/08/2022 14:00;156296.01;1.9;325.6;31.83;27.84;933;607
01/08/2022 14:15;133802.98;2.62;158.44;29.69;28.04;933;573
01/08/2022 14:30;134928.29;2.76;0.02;29.45;27.58;933;525
01/08/2022 14:45;126095.76;2.77;166.45;29.06;28.21;933;484
01/08/2022 15:00;112161.32;2.83;2.61;28.8;28.21;933;429
01/08/2022 15:15;91875.71;2.42;156.19;28.92;28.41;933;365
01/08/2022 15:30;70833.22;2.92;351.9;28.64;28.06;933;305
01/08/2022 15:45;59105.98;2.65;2.65;28.95;27.91;933;205
01/08/2022 16:00;49794.13;2.29;3.28;29.16;27.74;933;184
01/08/2022 16:15;35385.01;2.42;302.75;28.81;27.79;933;155
01/08/2022 16:30;25386.77;2.31;298.7;28.88;27.57;933;104
01/08/2022 16:45;16729.87;2.2;322.7;30.06;27.23;933;76
01/08/2022 17:00;10896.14;1.94;298.1;30.9;26.87;933;56
01/08/2022 17:15;6528.5;2.06;316.05;31.27;26.55;933.5;28
01/08/2022 17:30;2210.75;1.63;318.7;32.43;26.05;934;6
01/08/2022 17:45;210.53;1;313.2;33.85;25.45;934.5;0
01/08/2022 18:00;0;0.78;280.7;34.61;24.99;935;0
